date_start,account_name,campaign_id,campaign_name,country,impressions,inline_link_clicks,spend,action_source,actions_purchase,action_values_purchase,currency
2026-07-21,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,69976,915,236.18,website_pixel,8.3,723.52,USD
2026-07-21,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,69976,915,236.18,conversions_api,9.74,918.38,USD
2026-07-21,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9147,230,81.53,website_pixel,8.56,957.66,USD
2026-07-21,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9147,230,81.53,conversions_api,10.25,882.37,USD
2026-07-21,Volt & Co,23874120558830977,VC | Prospecting | US,US,69104,705,265.69,website_pixel,4.85,280.14,USD
2026-07-21,Volt & Co,23874120558830977,VC | Prospecting | US,US,69104,705,265.69,conversions_api,5.88,332.07,USD
2026-07-21,Volt & Co,23874120558831044,VC | Retargeting | US,US,14501,395,186.28,website_pixel,12.79,614.51,USD
2026-07-21,Volt & Co,23874120558831044,VC | Retargeting | US,US,14501,395,186.28,conversions_api,15.68,869.31,USD
2026-07-22,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,53482,765,261.22,website_pixel,5.1,382.09,USD
2026-07-22,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,53482,765,261.22,conversions_api,6.34,370.71,USD
2026-07-22,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,20731,252,77.91,website_pixel,1.78,124.92,USD
2026-07-22,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,20731,252,77.91,conversions_api,2.08,132.35,USD
2026-07-22,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,13620,384,165.99,website_pixel,9.48,826.3,USD
2026-07-22,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,13620,384,165.99,conversions_api,10.79,822.49,USD
2026-07-22,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,66614,960,247.54,website_pixel,8.72,777.97,USD
2026-07-22,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,66614,960,247.54,conversions_api,10.69,1130.0,USD
2026-07-22,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10252,295,100.75,website_pixel,10.6,934.92,USD
2026-07-22,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10252,295,100.75,conversions_api,12.3,1248.4,USD
2026-07-22,Volt & Co,23874120558830977,VC | Prospecting | US,US,82386,1055,440.54,website_pixel,7.43,348.6,USD
2026-07-22,Volt & Co,23874120558830977,VC | Prospecting | US,US,82386,1055,440.54,conversions_api,8.92,511.02,USD
2026-07-22,Volt & Co,23874120558831044,VC | Retargeting | US,US,13189,381,166.8,website_pixel,10.76,710.38,USD
2026-07-22,Volt & Co,23874120558831044,VC | Retargeting | US,US,13189,381,166.8,conversions_api,13.09,774.53,USD
2026-07-23,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,43977,545,183.4,website_pixel,6.17,421.4,USD
2026-07-23,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,43977,545,183.4,conversions_api,7.27,589.47,USD
2026-07-23,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,15616,179,61.2,website_pixel,1.18,78.2,USD
2026-07-23,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,15616,179,61.2,conversions_api,1.5,118.55,USD
2026-07-23,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11806,319,124.52,website_pixel,10.32,889.28,USD
2026-07-23,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11806,319,124.52,conversions_api,12.13,1018.9,USD
2026-07-23,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,66020,814,199.35,website_pixel,7.24,672.29,USD
2026-07-23,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,66020,814,199.35,conversions_api,9.05,885.9,USD
2026-07-23,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,8115,227,81.18,website_pixel,9.59,996.87,USD
2026-07-23,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,8115,227,81.18,conversions_api,11.0,1085.94,USD
2026-07-23,Volt & Co,23874120558830977,VC | Prospecting | US,US,70005,826,310.62,website_pixel,6.51,267.43,USD
2026-07-23,Volt & Co,23874120558830977,VC | Prospecting | US,US,70005,826,310.62,conversions_api,7.66,367.02,USD
2026-07-23,Volt & Co,23874120558831044,VC | Retargeting | US,US,16340,462,183.12,website_pixel,20.16,1214.22,USD
2026-07-23,Volt & Co,23874120558831044,VC | Retargeting | US,US,16340,462,183.12,conversions_api,24.02,1448.82,USD
2026-07-24,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,47551,542,211.65,website_pixel,4.87,365.7,USD
2026-07-24,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,47551,542,211.65,conversions_api,5.64,360.26,USD
2026-07-24,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,22372,238,72.82,website_pixel,1.24,88.28,USD
2026-07-24,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,22372,238,72.82,conversions_api,1.59,100.83,USD
2026-07-24,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,8872,268,126.19,website_pixel,10.8,821.53,USD
2026-07-24,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,8872,268,126.19,conversions_api,12.97,1073.22,USD
2026-07-24,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,70750,950,257.11,website_pixel,8.79,823.94,USD
2026-07-24,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,70750,950,257.11,conversions_api,10.27,963.93,USD
2026-07-24,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10702,358,133.19,website_pixel,16.51,1880.57,USD
2026-07-24,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10702,358,133.19,conversions_api,19.93,2059.1,USD
2026-07-24,Volt & Co,23874120558830977,VC | Prospecting | US,US,103886,1212,449.87,website_pixel,9.58,595.31,USD
2026-07-24,Volt & Co,23874120558830977,VC | Prospecting | US,US,103886,1212,449.87,conversions_api,11.25,545.9,USD
2026-07-24,Volt & Co,23874120558831044,VC | Retargeting | US,US,15892,488,225.31,website_pixel,14.99,976.3,USD
2026-07-24,Volt & Co,23874120558831044,VC | Retargeting | US,US,15892,488,225.31,conversions_api,17.0,1045.12,USD
2026-07-25,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,43651,538,181.91,website_pixel,4.51,293.04,USD
2026-07-25,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,43651,538,181.91,conversions_api,5.36,340.65,USD
2026-07-25,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,15501,180,53.9,website_pixel,1.34,86.66,USD
2026-07-25,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,15501,180,53.9,conversions_api,1.57,124.21,USD
2026-07-25,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,9495,266,112.74,website_pixel,6.78,565.83,USD
2026-07-25,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,9495,266,112.74,conversions_api,8.3,521.2,USD
2026-07-25,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,60924,942,247.76,website_pixel,8.88,804.22,USD
2026-07-25,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,60924,942,247.76,conversions_api,10.17,1049.99,USD
2026-07-25,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,7414,217,73.75,website_pixel,9.02,867.69,USD
2026-07-25,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,7414,217,73.75,conversions_api,10.31,881.94,USD
2026-07-25,Volt & Co,23874120558830977,VC | Prospecting | US,US,57978,772,339.95,website_pixel,5.92,331.43,USD
2026-07-25,Volt & Co,23874120558830977,VC | Prospecting | US,US,57978,772,339.95,conversions_api,7.14,362.39,USD
2026-07-25,Volt & Co,23874120558831044,VC | Retargeting | US,US,11934,310,149.85,website_pixel,7.14,394.92,USD
2026-07-25,Volt & Co,23874120558831044,VC | Retargeting | US,US,11934,310,149.85,conversions_api,8.27,459.98,USD
2026-07-26,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,50727,579,187.49,website_pixel,4.46,302.67,USD
2026-07-26,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,50727,579,187.49,conversions_api,5.24,313.49,USD
2026-07-26,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,15316,193,58.2,website_pixel,1.45,93.45,USD
2026-07-26,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,15316,193,58.2,conversions_api,1.74,140.2,USD
2026-07-26,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,9598,268,118.31,website_pixel,8.19,623.08,USD
2026-07-26,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,9598,268,118.31,conversions_api,9.96,756.98,USD
2026-07-26,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,55901,901,249.0,website_pixel,5.5,524.48,USD
2026-07-26,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,55901,901,249.0,conversions_api,6.47,617.32,USD
2026-07-26,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,8236,251,90.03,website_pixel,10.16,901.32,USD
2026-07-26,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,8236,251,90.03,conversions_api,12.33,1573.72,USD
2026-07-26,Volt & Co,23874120558830977,VC | Prospecting | US,US,60739,790,275.84,website_pixel,5.73,284.78,USD
2026-07-26,Volt & Co,23874120558830977,VC | Prospecting | US,US,60739,790,275.84,conversions_api,7.06,405.49,USD
2026-07-26,Volt & Co,23874120558831044,VC | Retargeting | US,US,13121,385,148.4,website_pixel,15.27,1021.04,USD
2026-07-26,Volt & Co,23874120558831044,VC | Retargeting | US,US,13121,385,148.4,conversions_api,18.98,1213.3,USD
2026-07-27,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,52978,597,205.13,website_pixel,4.34,300.44,USD
2026-07-27,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,52978,597,205.13,conversions_api,5.16,291.67,USD
2026-07-27,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,22151,251,72.74,website_pixel,1.68,105.56,USD
2026-07-27,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,22151,251,72.74,conversions_api,1.98,105.81,USD
2026-07-27,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11927,360,145.54,website_pixel,10.58,686.32,USD
2026-07-27,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11927,360,145.54,conversions_api,12.56,856.5,USD
2026-07-27,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,58078,856,225.25,website_pixel,7.53,740.56,USD
2026-07-27,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,58078,856,225.25,conversions_api,8.38,823.09,USD
2026-07-27,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,8960,260,79.27,website_pixel,11.37,1094.3,USD
2026-07-27,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,8960,260,79.27,conversions_api,13.32,1287.45,USD
2026-07-27,Volt & Co,23874120558830977,VC | Prospecting | US,US,83016,938,350.71,website_pixel,6.28,355.16,USD
2026-07-27,Volt & Co,23874120558830977,VC | Prospecting | US,US,83016,938,350.71,conversions_api,7.04,285.44,USD
2026-07-27,Volt & Co,23874120558831044,VC | Retargeting | US,US,12110,337,143.38,website_pixel,9.97,596.33,USD
2026-07-27,Volt & Co,23874120558831044,VC | Retargeting | US,US,12110,337,143.38,conversions_api,11.1,674.37,USD
2026-07-28,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,46102,590,195.26,website_pixel,4.49,266.86,USD
2026-07-28,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,46102,590,195.26,conversions_api,5.23,430.63,USD
2026-07-28,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,20149,253,70.19,website_pixel,1.52,107.51,USD
2026-07-28,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,20149,253,70.19,conversions_api,1.89,131.27,USD
2026-07-28,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,10851,289,107.98,website_pixel,9.73,688.78,USD
2026-07-28,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,10851,289,107.98,conversions_api,11.77,1032.91,USD
2026-07-28,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,62841,955,248.23,website_pixel,8.59,677.52,USD
2026-07-28,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,62841,955,248.23,conversions_api,10.25,1112.83,USD
2026-07-28,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9217,298,101.63,website_pixel,10.8,1189.22,USD
2026-07-28,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9217,298,101.63,conversions_api,13.27,1340.96,USD
2026-07-28,Volt & Co,23874120558830977,VC | Prospecting | US,US,80037,1145,482.7,website_pixel,8.83,427.22,USD
2026-07-28,Volt & Co,23874120558830977,VC | Prospecting | US,US,80037,1145,482.7,conversions_api,11.08,518.32,USD
2026-07-28,Volt & Co,23874120558831044,VC | Retargeting | US,US,15719,448,177.93,website_pixel,13.83,797.88,USD
2026-07-28,Volt & Co,23874120558831044,VC | Retargeting | US,US,15719,448,177.93,conversions_api,17.39,841.66,USD
2026-07-29,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,52895,659,253.98,website_pixel,5.57,427.82,USD
2026-07-29,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,52895,659,253.98,conversions_api,6.73,411.05,USD
2026-07-29,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,17692,207,52.72,website_pixel,1.42,98.97,USD
2026-07-29,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,17692,207,52.72,conversions_api,1.75,107.74,USD
2026-07-29,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11990,348,156.67,website_pixel,11.67,865.02,USD
2026-07-29,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11990,348,156.67,conversions_api,14.28,939.39,USD
2026-07-29,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,66363,959,303.68,website_pixel,7.63,683.12,USD
2026-07-29,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,66363,959,303.68,conversions_api,9.17,889.63,USD
2026-07-29,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9766,297,115.05,website_pixel,10.81,1116.43,USD
2026-07-29,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9766,297,115.05,conversions_api,12.43,1216.67,USD
2026-07-29,Volt & Co,23874120558830977,VC | Prospecting | US,US,74394,1146,421.38,website_pixel,8.56,524.6,USD
2026-07-29,Volt & Co,23874120558830977,VC | Prospecting | US,US,74394,1146,421.38,conversions_api,10.48,593.29,USD
2026-07-29,Volt & Co,23874120558831044,VC | Retargeting | US,US,13492,395,176.94,website_pixel,12.65,762.26,USD
2026-07-29,Volt & Co,23874120558831044,VC | Retargeting | US,US,13492,395,176.94,conversions_api,14.67,869.21,USD
2026-07-30,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,49843,624,215.57,website_pixel,4.75,394.37,USD
2026-07-30,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,49843,624,215.57,conversions_api,5.78,367.27,USD
2026-07-30,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,20753,231,77.84,website_pixel,1.42,88.48,USD
2026-07-30,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,20753,231,77.84,conversions_api,1.73,123.23,USD
2026-07-30,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,9742,272,94.72,website_pixel,9.49,613.92,USD
2026-07-30,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,9742,272,94.72,conversions_api,11.5,968.88,USD
2026-07-30,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,54482,800,205.4,website_pixel,8.67,740.62,USD
2026-07-30,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,54482,800,205.4,conversions_api,10.05,867.19,USD
2026-07-30,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10014,299,106.36,website_pixel,12.96,1281.68,USD
2026-07-30,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10014,299,106.36,conversions_api,15.85,1701.58,USD
2026-07-30,Volt & Co,23874120558830977,VC | Prospecting | US,US,84068,1071,409.24,website_pixel,5.9,316.57,USD
2026-07-30,Volt & Co,23874120558830977,VC | Prospecting | US,US,84068,1071,409.24,conversions_api,7.29,373.85,USD
2026-07-30,Volt & Co,23874120558831044,VC | Retargeting | US,US,14725,448,180.74,website_pixel,14.62,788.25,USD
2026-07-30,Volt & Co,23874120558831044,VC | Retargeting | US,US,14725,448,180.74,conversions_api,17.28,1145.71,USD
2026-07-31,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,55173,683,261.39,website_pixel,4.25,312.8,USD
2026-07-31,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,55173,683,261.39,conversions_api,5.06,326.4,USD
2026-07-31,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,20512,213,66.99,website_pixel,1.75,98.38,USD
2026-07-31,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,20512,213,66.99,conversions_api,2.06,128.4,USD
2026-07-31,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,12209,355,118.1,website_pixel,14.27,995.69,USD
2026-07-31,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,12209,355,118.1,conversions_api,16.91,1413.03,USD
2026-07-31,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,58994,769,212.84,website_pixel,8.75,861.15,USD
2026-07-31,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,58994,769,212.84,conversions_api,9.85,979.02,USD
2026-07-31,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10224,280,105.35,website_pixel,9.79,937.6,USD
2026-07-31,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10224,280,105.35,conversions_api,11.52,1185.54,USD
2026-07-31,Volt & Co,23874120558830977,VC | Prospecting | US,US,78335,762,300.9,website_pixel,6.2,319.09,USD
2026-07-31,Volt & Co,23874120558830977,VC | Prospecting | US,US,78335,762,300.9,conversions_api,7.27,440.12,USD
2026-07-31,Volt & Co,23874120558831044,VC | Retargeting | US,US,15131,440,207.75,website_pixel,14.91,653.92,USD
2026-07-31,Volt & Co,23874120558831044,VC | Retargeting | US,US,15131,440,207.75,conversions_api,18.34,1012.97,USD
2026-08-01,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,46829,551,197.85,website_pixel,4.54,312.82,USD
2026-08-01,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,46829,551,197.85,conversions_api,5.17,384.23,USD
2026-08-01,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18057,231,61.02,website_pixel,1.6,127.47,USD
2026-08-01,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18057,231,61.02,conversions_api,1.85,130.71,USD
2026-08-01,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,9584,295,128.3,website_pixel,9.8,832.73,USD
2026-08-01,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,9584,295,128.3,conversions_api,11.53,1041.94,USD
2026-08-01,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,59401,823,221.37,website_pixel,7.68,743.44,USD
2026-08-01,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,59401,823,221.37,conversions_api,9.18,779.84,USD
2026-08-01,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9258,257,89.72,website_pixel,10.65,999.58,USD
2026-08-01,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,9258,257,89.72,conversions_api,11.84,1083.04,USD
2026-08-01,Volt & Co,23874120558830977,VC | Prospecting | US,US,62582,914,286.29,website_pixel,6.45,355.22,USD
2026-08-01,Volt & Co,23874120558830977,VC | Prospecting | US,US,62582,914,286.29,conversions_api,6.99,323.28,USD
2026-08-01,Volt & Co,23874120558831044,VC | Retargeting | US,US,12545,354,164.99,website_pixel,14.87,815.91,USD
2026-08-01,Volt & Co,23874120558831044,VC | Retargeting | US,US,12545,354,164.99,conversions_api,17.46,1092.39,USD
2026-08-02,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,39961,444,132.36,website_pixel,2.65,165.99,USD
2026-08-02,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,39961,444,132.36,conversions_api,3.25,237.98,USD
2026-08-02,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,14874,127,35.32,website_pixel,0.83,65.97,USD
2026-08-02,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,14874,127,35.32,conversions_api,1.01,65.41,USD
2026-08-02,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,10881,315,128.77,website_pixel,9.65,677.29,USD
2026-08-02,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,10881,315,128.77,conversions_api,11.51,889.63,USD
2026-08-02,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,53580,684,197.5,website_pixel,6.21,598.53,USD
2026-08-02,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,53580,684,197.5,conversions_api,7.51,707.47,USD
2026-08-02,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,7342,225,77.48,website_pixel,7.11,671.79,USD
2026-08-02,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,7342,225,77.48,conversions_api,8.98,929.94,USD
2026-08-02,Volt & Co,23874120558830977,VC | Prospecting | US,US,61634,955,395.54,website_pixel,8.49,523.28,USD
2026-08-02,Volt & Co,23874120558830977,VC | Prospecting | US,US,61634,955,395.54,conversions_api,9.83,470.93,USD
2026-08-02,Volt & Co,23874120558831044,VC | Retargeting | US,US,9069,246,112.47,website_pixel,8.47,556.15,USD
2026-08-02,Volt & Co,23874120558831044,VC | Retargeting | US,US,9069,246,112.47,conversions_api,9.98,600.96,USD
2026-08-03,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,54850,614,192.75,website_pixel,5.76,383.47,USD
2026-08-03,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,54850,614,192.75,conversions_api,6.83,454.8,USD
2026-08-03,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18533,199,54.34,website_pixel,1.14,74.0,USD
2026-08-03,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18533,199,54.34,conversions_api,1.36,104.23,USD
2026-08-03,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11927,353,137.2,website_pixel,12.12,987.09,USD
2026-08-03,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11927,353,137.2,conversions_api,14.25,1072.83,USD
2026-08-03,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,71680,990,282.13,website_pixel,7.57,738.45,USD
2026-08-03,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,71680,990,282.13,conversions_api,9.64,982.23,USD
2026-08-03,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10052,317,111.34,website_pixel,11.06,1130.1,USD
2026-08-03,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10052,317,111.34,conversions_api,12.91,1194.22,USD
2026-08-03,Volt & Co,23874120558830977,VC | Prospecting | US,US,87215,1046,391.28,website_pixel,9.67,484.84,USD
2026-08-03,Volt & Co,23874120558830977,VC | Prospecting | US,US,87215,1046,391.28,conversions_api,11.16,597.0,USD
2026-08-03,Volt & Co,23874120558831044,VC | Retargeting | US,US,14956,328,135.16,website_pixel,10.75,638.91,USD
2026-08-03,Volt & Co,23874120558831044,VC | Retargeting | US,US,14956,328,135.16,conversions_api,12.97,837.23,USD
2026-08-04,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,48719,540,187.77,website_pixel,3.97,273.65,USD
2026-08-04,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,48719,540,187.77,conversions_api,4.76,413.73,USD
2026-08-04,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,15064,166,49.79,website_pixel,1.1,82.07,USD
2026-08-04,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,15064,166,49.79,conversions_api,1.27,87.21,USD
2026-08-04,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11230,323,131.46,website_pixel,10.94,852.43,USD
2026-08-04,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,11230,323,131.46,conversions_api,13.11,1071.41,USD
2026-08-04,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,55498,702,166.34,website_pixel,6.88,686.62,USD
2026-08-04,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,55498,702,166.34,conversions_api,8.12,661.13,USD
2026-08-04,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,11329,329,119.83,website_pixel,13.48,1248.87,USD
2026-08-04,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,11329,329,119.83,conversions_api,16.63,1658.94,USD
2026-08-04,Volt & Co,23874120558830977,VC | Prospecting | US,US,102337,1352,586.57,website_pixel,11.71,548.69,USD
2026-08-04,Volt & Co,23874120558830977,VC | Prospecting | US,US,102337,1352,586.57,conversions_api,13.76,791.35,USD
2026-08-04,Volt & Co,23874120558831044,VC | Retargeting | US,US,12303,390,174.0,website_pixel,8.44,521.53,USD
2026-08-04,Volt & Co,23874120558831044,VC | Retargeting | US,US,12303,390,174.0,conversions_api,10.17,575.88,USD
2026-08-05,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,54571,615,189.98,website_pixel,4.71,322.76,USD
2026-08-05,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,DE,54571,615,189.98,conversions_api,5.61,447.19,USD
2026-08-05,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18153,212,63.9,website_pixel,1.15,79.44,USD
2026-08-05,Nordkraft EU,23861094778210411,NK | ABO | Prospecting EU,NL,18153,212,63.9,conversions_api,1.44,119.05,USD
2026-08-05,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,12333,308,98.78,website_pixel,11.58,980.52,USD
2026-08-05,Nordkraft EU,23861094778210633,NK | Retargeting | DPA,DE,12333,308,98.78,conversions_api,13.83,958.51,USD
2026-08-05,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,66771,984,257.36,website_pixel,8.13,814.26,USD
2026-08-05,Aurelia Home,23862331905540102,AH | Advantage+ Shopping,UK,66771,984,257.36,conversions_api,9.67,917.33,USD
2026-08-05,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10502,308,100.57,website_pixel,14.48,1338.38,USD
2026-08-05,Aurelia Home,23862331905540188,AH | Retargeting | UK,UK,10502,308,100.57,conversions_api,17.62,1715.4,USD
2026-08-05,Volt & Co,23874120558830977,VC | Prospecting | US,US,78572,982,382.51,website_pixel,7.27,288.92,USD
2026-08-05,Volt & Co,23874120558830977,VC | Prospecting | US,US,78572,982,382.51,conversions_api,8.6,531.31,USD
2026-08-05,Volt & Co,23874120558831044,VC | Retargeting | US,US,14517,427,169.76,website_pixel,13.08,870.14,USD
